danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.523,0.8270000000000001,0,-7.027,1,0.031,0.0138,0.0229,0.086,0.257,134.07,audio_features,0zopO78p27jWZHmL4HS8Xk,spotify:track:0zopO78p27jWZHmL4HS8Xk,https://api.spotify.com/v1/tracks/0zopO78p27jWZHmL4HS8Xk,https://api.spotify.com/v1/audio-analysis/0zopO78p27jWZHmL4HS8Xk,148657,4,trance,,6636.0,UPLIFTING TRANCE 2020
0.5429999999999999,0.5720000000000001,11,-8.974,1,0.3379999999999999,0.51,7.23e-06,0.28,0.569,178.77200000000002,audio_features,5SxlUF7J8tyFIEF22EomeP,spotify:track:5SxlUF7J8tyFIEF22EomeP,https://api.spotify.com/v1/tracks/5SxlUF7J8tyFIEF22EomeP,https://api.spotify.com/v1/audio-analysis/5SxlUF7J8tyFIEF22EomeP,237000,4,Hiphop,Pothole (feat. Jaden Smith),,
0.735,0.637,4,-8.828,0,0.0474,0.00414,0.579,0.107,0.299,128.005,audio_features,2CmlMgoGnq8lYYIhaISd59,spotify:track:2CmlMgoGnq8lYYIhaISd59,https://api.spotify.com/v1/tracks/2CmlMgoGnq8lYYIhaISd59,https://api.spotify.com/v1/audio-analysis/2CmlMgoGnq8lYYIhaISd59,363013,4,techno,,3065.0,Techno
0.6729999999999999,0.502,2,-6.645,1,0.432,0.127,0.0,0.103,0.349,198.026,audio_features,19wtw9FEDtbf5z9p5KDCy9,spotify:track:19wtw9FEDtbf5z9p5KDCy9,https://api.spotify.com/v1/tracks/19wtw9FEDtbf5z9p5KDCy9,https://api.spotify.com/v1/audio-analysis/19wtw9FEDtbf5z9p5KDCy9,203613,4,Underground Rap,DRIP DROP (feat. Cyhi The Prynce),,
0.334,0.911,1,-5.702999999999999,1,0.06,0.00109,0.404,0.125,0.118,140.078,audio_features,2b4AEHOpIdB9XCFQfsCuJ0,spotify:track:2b4AEHOpIdB9XCFQfsCuJ0,https://api.spotify.com/v1/tracks/2b4AEHOpIdB9XCFQfsCuJ0,https://api.spotify.com/v1/audio-analysis/2b4AEHOpIdB9XCFQfsCuJ0,198000,4,psytrance,,11175.0,Best of PsyTrance
0.5329999999999999,0.98,7,-5.03,1,0.0928,6.15e-05,0.444,0.8170000000000001,0.371,150.003,audio_features,5Sl6NRGJwXWUlW0y1aGbG9,spotify:track:5Sl6NRGJwXWUlW0y1aGbG9,https://api.spotify.com/v1/tracks/5Sl6NRGJwXWUlW0y1aGbG9,https://api.spotify.com/v1/audio-analysis/5Sl6NRGJwXWUlW0y1aGbG9,230400,4,psytrance,,11218.0,PSYTRANCE BANGERS best new 2020
0.0979,0.341,9,-11.963,0,0.0342,0.0841,0.36,0.083,0.078,178.748,audio_features,6Kk5vXE4zwbylQfhD9kfCv,spotify:track:6Kk5vXE4zwbylQfhD9kfCv,https://api.spotify.com/v1/tracks/6Kk5vXE4zwbylQfhD9kfCv,https://api.spotify.com/v1/audio-analysis/6Kk5vXE4zwbylQfhD9kfCv,250667,4,Dark Trap,Before The Storm,,
0.599,0.902,0,-5.022,0,0.103,0.354,0.0,0.1369999999999999,0.296,154.97799999999995,audio_features,6ocidK6hSdB7HOwsRZbyMm,spotify:track:6ocidK6hSdB7HOwsRZbyMm,https://api.spotify.com/v1/tracks/6ocidK6hSdB7HOwsRZbyMm,https://api.spotify.com/v1/audio-analysis/6ocidK6hSdB7HOwsRZbyMm,187367,4,hardstyle,,19150.0,Best of Hardstyle 2020
0.743,0.923,1,-11.175,1,0.0454,5.51e-05,0.784,0.107,0.0746,130.613,audio_features,1zTulis6iSZ8vqKZZ6oHEQ,spotify:track:1zTulis6iSZ8vqKZZ6oHEQ,https://api.spotify.com/v1/tracks/1zTulis6iSZ8vqKZZ6oHEQ,https://api.spotify.com/v1/audio-analysis/1zTulis6iSZ8vqKZZ6oHEQ,169040,3,techno,,3064.0,True Techno
0.71,0.525,7,-7.23,1,0.0432,0.0497,0.00114,0.123,0.171,124.002,audio_features,59tDaQ22k6j6Tl9OrVdApP,spotify:track:59tDaQ22k6j6Tl9OrVdApP,https://api.spotify.com/v1/tracks/59tDaQ22k6j6Tl9OrVdApP,https://api.spotify.com/v1/audio-analysis/59tDaQ22k6j6Tl9OrVdApP,172478,4,Trap Metal,Free Gucci,,
0.403,0.887,1,-2.682,0,0.222,0.000765,0.000114,0.305,0.196,150.083,audio_features,2BUDOrTS82npIINrWb1uXj,spotify:track:2BUDOrTS82npIINrWb1uXj,https://api.spotify.com/v1/tracks/2BUDOrTS82npIINrWb1uXj,https://api.spotify.com/v1/audio-analysis/2BUDOrTS82npIINrWb1uXj,225500,4,trap,,14388.0,Headbangers:Dubstep/Riddim
0.753,0.622,2,-10.399,1,0.045,2.85e-05,0.794,0.389,0.0478,123.004,audio_features,1sQjK1yNlM419z3nxZk34I,spotify:track:1sQjK1yNlM419z3nxZk34I,https://api.spotify.com/v1/tracks/1sQjK1yNlM419z3nxZk34I,https://api.spotify.com/v1/audio-analysis/1sQjK1yNlM419z3nxZk34I,449000,4,techhouse,,481.0,Tech House Movement
0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.3829999999999999,125.028,audio_features,3wwo0bJvDSorOpNfzEkfXx,spotify:track:3wwo0bJvDSorOpNfzEkfXx,https://api.spotify.com/v1/tracks/3wwo0bJvDSorOpNfzEkfXx,https://api.spotify.com/v1/audio-analysis/3wwo0bJvDSorOpNfzEkfXx,215381,4,Rap,Let Me Know (I Wonder Why Freestyle),,
0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.3229999999999999,191.598,audio_features,2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4,Emo,Shallow,,
0.938,0.487,7,-3.489,1,0.244,0.188,0.0,0.0985,0.511,195.13,audio_features,5QFJQXKRRKpEumd5BE8raa,spotify:track:5QFJQXKRRKpEumd5BE8raa,https://api.spotify.com/v1/tracks/5QFJQXKRRKpEumd5BE8raa,https://api.spotify.com/v1/audio-analysis/5QFJQXKRRKpEumd5BE8raa,206573,4,Hiphop,The Watcher,,
0.68,0.949,3,-7.706,0,0.0455,4.3e-05,0.898,0.127,0.219,146.983,audio_features,3ytFUlvfqDzQkQQQZL375b,spotify:track:3ytFUlvfqDzQkQQQZL375b,https://api.spotify.com/v1/tracks/3ytFUlvfqDzQkQQQZL375b,https://api.spotify.com/v1/audio-analysis/3ytFUlvfqDzQkQQQZL375b,275926,4,psytrance,,11169.0,Psytrance Can
0.362,0.489,8,-8.371,1,0.044,0.511,0.0,0.1009999999999999,0.0384,135.379,audio_features,6Ex03oPLDLiE5Ha5Di1UPY,spotify:track:6Ex03oPLDLiE5Ha5Di1UPY,https://api.spotify.com/v1/tracks/6Ex03oPLDLiE5Ha5Di1UPY,https://api.spotify.com/v1/audio-analysis/6Ex03oPLDLiE5Ha5Di1UPY,125231,3,Dark Trap,"Everything Will Be Fine, I Promise",,
0.546,0.882,11,-4.019,1,0.0394,0.000784,0.0,0.186,0.64,139.966,audio_features,6TclVCUxDQm9s3Bey6Ao8H,spotify:track:6TclVCUxDQm9s3Bey6Ao8H,https://api.spotify.com/v1/tracks/6TclVCUxDQm9s3Bey6Ao8H,https://api.spotify.com/v1/audio-analysis/6TclVCUxDQm9s3Bey6Ao8H,206160,4,Emo,Almost,,
0.589,0.8059999999999999,10,-3.431,0,0.0437,0.00311,0.8590000000000001,0.0772,0.235,173.99900000000005,audio_features,217EvzALawrTmi6rwkFJma,spotify:track:217EvzALawrTmi6rwkFJma,https://api.spotify.com/v1/tracks/217EvzALawrTmi6rwkFJma,https://api.spotify.com/v1/audio-analysis/217EvzALawrTmi6rwkFJma,267307,4,dnb,,16684.0,Drum and Bass - Running 2020
0.4370000000000001,0.826,2,-8.564,1,0.0429,0.000101,0.119,0.435,0.0755,138.013,audio_features,3xRTHzPVbEjxPTC9szLvs7,spotify:track:3xRTHzPVbEjxPTC9szLvs7,https://api.spotify.com/v1/tracks/3xRTHzPVbEjxPTC9szLvs7,https://api.spotify.com/v1/audio-analysis/3xRTHzPVbEjxPTC9szLvs7,229583,4,trance,,6030.0,"Uplifting Trance, Euphoric Trance"
0.516,0.937,0,-5.034,1,0.0556,0.0317,0.0639,0.382,0.0628,135.985,audio_features,6YeUr2RREZ3LWjWXNqcxBG,spotify:track:6YeUr2RREZ3LWjWXNqcxBG,https://api.spotify.com/v1/tracks/6YeUr2RREZ3LWjWXNqcxBG,https://api.spotify.com/v1/audio-analysis/6YeUr2RREZ3LWjWXNqcxBG,178373,4,trance,,8292.0,Best of Trance
0.635,0.965,6,-4.845,1,0.0467,0.026,0.5479999999999999,0.146,0.04,129.986,audio_features,4zASrJFjoInJxZExmozmyB,spotify:track:4zASrJFjoInJxZExmozmyB,https://api.spotify.com/v1/tracks/4zASrJFjoInJxZExmozmyB,https://api.spotify.com/v1/audio-analysis/4zASrJFjoInJxZExmozmyB,420923,4,trance,,7715.0,Top Trance Songs EVER
0.7959999999999999,0.922,1,-11.936,1,0.0583,0.47,0.934,0.116,0.309,128.999,audio_features,6Pwk3EA9b0FfcdThm6UbAF,spotify:track:6Pwk3EA9b0FfcdThm6UbAF,https://api.spotify.com/v1/tracks/6Pwk3EA9b0FfcdThm6UbAF,https://api.spotify.com/v1/audio-analysis/6Pwk3EA9b0FfcdThm6UbAF,348500,4,techno,,3300.0,Techno Bangers
0.509,0.941,9,-5.649,1,0.0629,0.00254,0.7709999999999999,0.347,0.211,150.02,audio_features,2f89SeISdMw2oV0tCx9Pl4,spotify:track:2f89SeISdMw2oV0tCx9Pl4,https://api.spotify.com/v1/tracks/2f89SeISdMw2oV0tCx9Pl4,https://api.spotify.com/v1/audio-analysis/2f89SeISdMw2oV0tCx9Pl4,174304,4,hardstyle,,18354.0,Euphoric Hardstyle
0.757,0.882,1,-6.125,1,0.248,0.0763,0.0,0.251,0.684,140.047,audio_features,2KpCpk6HjXXLb7nnXoXA5O,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,https://api.spotify.com/v1/tracks/2KpCpk6HjXXLb7nnXoXA5O,https://api.spotify.com/v1/audio-analysis/2KpCpk6HjXXLb7nnXoXA5O,219320,4,Rap,Ni**as In Paris,,
0.258,0.87,0,-5.545,1,0.0533,0.0069599999999999,0.000673,0.197,0.192,150.066,audio_features,2VcgudkBVM1Ne8hgpXVngm,spotify:track:2VcgudkBVM1Ne8hgpXVngm,https://api.spotify.com/v1/tracks/2VcgudkBVM1Ne8hgpXVngm,https://api.spotify.com/v1/audio-analysis/2VcgudkBVM1Ne8hgpXVngm,256808,4,hardstyle,,20657.0,Euphoric Hardstyle & Melodic Hardstyle
0.585,0.753,6,-4.585,1,0.228,0.00832,3.41e-06,0.0873,0.335,150.018,audio_features,0WqhGv2yRKtaFiMnQod6Dj,spotify:track:0WqhGv2yRKtaFiMnQod6Dj,https://api.spotify.com/v1/tracks/0WqhGv2yRKtaFiMnQod6Dj,https://api.spotify.com/v1/audio-analysis/0WqhGv2yRKtaFiMnQod6Dj,202693,4,Emo,COLORADOSUNRISE,,
0.5429999999999999,0.934,10,-7.521,0,0.478,0.228,0.0,0.1689999999999999,0.51,152.213,audio_features,08dtQe1ADUH6H64C8G4IoK,spotify:track:08dtQe1ADUH6H64C8G4IoK,https://api.spotify.com/v1/tracks/08dtQe1ADUH6H64C8G4IoK,https://api.spotify.com/v1/audio-analysis/08dtQe1ADUH6H64C8G4IoK,97829,4,Trap Metal,Moshpit,,
0.894,0.7909999999999999,2,-4.699,1,0.1119999999999999,0.0183,0.0,0.0388,0.583,210.036,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4,RnB,Yeah! (feat. Lil Jon & Ludacris),,
0.46,0.825,7,-3.872,1,0.205,0.0524,0.2,0.8059999999999999,0.469,141.036,audio_features,2oK36kEDTMM9swmK3I0ebV,spotify:track:2oK36kEDTMM9swmK3I0ebV,https://api.spotify.com/v1/tracks/2oK36kEDTMM9swmK3I0ebV,https://api.spotify.com/v1/audio-analysis/2oK36kEDTMM9swmK3I0ebV,188042,1,Dark Trap,Pain,,
0.805,0.774,11,-10.347,1,0.0416,0.0109,0.943,0.117,0.561,127.974,audio_features,1XpWZZvJxYOORcKcydvP8w,spotify:track:1XpWZZvJxYOORcKcydvP8w,https://api.spotify.com/v1/tracks/1XpWZZvJxYOORcKcydvP8w,https://api.spotify.com/v1/audio-analysis/1XpWZZvJxYOORcKcydvP8w,441500,4,techhouse,,1502.0,blanc | Tech House
0.6779999999999999,0.3979999999999999,6,-8.413,0,0.0315,0.738,0.0,0.1169999999999999,0.2019999999999999,111.833,audio_features,3UwT4FadEGWyMdaSwYcUBY,spotify:track:3UwT4FadEGWyMdaSwYcUBY,https://api.spotify.com/v1/tracks/3UwT4FadEGWyMdaSwYcUBY,https://api.spotify.com/v1/audio-analysis/3UwT4FadEGWyMdaSwYcUBY,232852,4,Emo,This Town,,
0.737,0.647,11,-7.0760000000000005,0,0.0368,0.389,0.0,0.201,0.71,202.196,audio_features,62R1MRux3R0v2cngA2xdJn,spotify:track:62R1MRux3R0v2cngA2xdJn,https://api.spotify.com/v1/tracks/62R1MRux3R0v2cngA2xdJn,https://api.spotify.com/v1/audio-analysis/62R1MRux3R0v2cngA2xdJn,204387,4,Hiphop,Would I Lie To You?,,
0.628,0.573,1,-8.161,1,0.0673,0.00362,0.0,0.0874,0.0387,115.503,audio_features,2XLdbJRfl2UHHzIurEFgAA,spotify:track:2XLdbJRfl2UHHzIurEFgAA,https://api.spotify.com/v1/tracks/2XLdbJRfl2UHHzIurEFgAA,https://api.spotify.com/v1/audio-analysis/2XLdbJRfl2UHHzIurEFgAA,132702,3,Underground Rap,Vengeance,,
0.584,0.853,1,-6.315,1,0.0302,0.15,0.0,0.0817,0.647,142.99200000000002,audio_features,0rqU7slGJ8rq2UdOe5y0zH,spotify:track:0rqU7slGJ8rq2UdOe5y0zH,https://api.spotify.com/v1/tracks/0rqU7slGJ8rq2UdOe5y0zH,https://api.spotify.com/v1/audio-analysis/0rqU7slGJ8rq2UdOe5y0zH,183776,4,Dark Trap,Better Off,,
0.565,0.977,7,-5.6370000000000005,1,0.0607,9.09e-05,0.785,0.275,0.375,144.995,audio_features,3vyaJ9t6lLn3K2to1g9Xwe,spotify:track:3vyaJ9t6lLn3K2to1g9Xwe,https://api.spotify.com/v1/tracks/3vyaJ9t6lLn3K2to1g9Xwe,https://api.spotify.com/v1/audio-analysis/3vyaJ9t6lLn3K2to1g9Xwe,443586,4,psytrance,,11440.0,Psytrance: From Full on to Forrest Trance
0.8,0.695,1,-9.433,0,0.0643,0.00436,0.948,0.108,0.161,130.002,audio_features,3Di4popLs0QBSv2X4dCtRg,spotify:track:3Di4popLs0QBSv2X4dCtRg,https://api.spotify.com/v1/tracks/3Di4popLs0QBSv2X4dCtRg,https://api.spotify.com/v1/audio-analysis/3Di4popLs0QBSv2X4dCtRg,141209,4,techhouse,,1342.0,Tech House Rotation 2020
0.585,0.923,9,-0.225,1,0.415,0.00719,8.6e-05,0.291,0.369,139.797,audio_features,0dFejqs1y3BgxoKI4EhJnM,spotify:track:0dFejqs1y3BgxoKI4EhJnM,https://api.spotify.com/v1/tracks/0dFejqs1y3BgxoKI4EhJnM,https://api.spotify.com/v1/audio-analysis/0dFejqs1y3BgxoKI4EhJnM,236571,4,trap,,13218.0,Headbangers:Dubstep/Riddim
0.351,0.956,7,-1.996,1,0.245,0.0949,0.0,0.226,0.446,83.655,audio_features,62jiUv5B0Ps4E1s6lAzYyr,spotify:track:62jiUv5B0Ps4E1s6lAzYyr,https://api.spotify.com/v1/tracks/62jiUv5B0Ps4E1s6lAzYyr,https://api.spotify.com/v1/audio-analysis/62jiUv5B0Ps4E1s6lAzYyr,176875,4,Rap,Higher (feat. Nipsey Hussle & John Legend),,
0.6759999999999999,0.935,7,-5.892,1,0.0468,0.000256,0.856,0.0939,0.394,126.993,audio_features,2WcLzHxzoCkOvNPIIvNpAg,spotify:track:2WcLzHxzoCkOvNPIIvNpAg,https://api.spotify.com/v1/tracks/2WcLzHxzoCkOvNPIIvNpAg,https://api.spotify.com/v1/audio-analysis/2WcLzHxzoCkOvNPIIvNpAg,438425,4,techno,,5781.0,Techno Top 50
0.8109999999999999,0.89,0,-8.915,1,0.0562,5.53e-05,0.802,0.0725,0.871,123.999,audio_features,6iRXf5Wbh9ZD1BYVIiMyI7,spotify:track:6iRXf5Wbh9ZD1BYVIiMyI7,https://api.spotify.com/v1/tracks/6iRXf5Wbh9ZD1BYVIiMyI7,https://api.spotify.com/v1/audio-analysis/6iRXf5Wbh9ZD1BYVIiMyI7,406452,4,techhouse,,1881.0,Dirtybird Players
0.615,0.92,1,-6.468,1,0.0715,3.94e-05,0.784,0.524,0.481,148.041,audio_features,0hIA1kJM34Tt8T1rL8Szko,spotify:track:0hIA1kJM34Tt8T1rL8Szko,https://api.spotify.com/v1/tracks/0hIA1kJM34Tt8T1rL8Szko,https://api.spotify.com/v1/audio-analysis/0hIA1kJM34Tt8T1rL8Szko,439459,4,psytrance,,10344.0,Psytrance: From Full on to Forrest Trance
0.502,0.93,9,-4.171,0,0.131,0.00369,2.24e-05,0.0893,0.228,173.981,audio_features,5ZyhmAazjMbdPwIl9G7O46,spotify:track:5ZyhmAazjMbdPwIl9G7O46,https://api.spotify.com/v1/tracks/5ZyhmAazjMbdPwIl9G7O46,https://api.spotify.com/v1/audio-analysis/5ZyhmAazjMbdPwIl9G7O46,223473,4,dnb,,17851.0,Drum and Bass - 2015 to 2020
0.742,0.667,2,-5.809,1,0.0675,0.0558,0.0,0.337,0.252,140.785,audio_features,5bEWJmqNpTwwW9fQpus2db,spotify:track:5bEWJmqNpTwwW9fQpus2db,https://api.spotify.com/v1/tracks/5bEWJmqNpTwwW9fQpus2db,https://api.spotify.com/v1/audio-analysis/5bEWJmqNpTwwW9fQpus2db,183876,4,Dark Trap,Hate Me,,
0.341,0.877,8,-3.124,1,0.0342,0.00234,0.677,0.0649,0.0366,175.016,audio_features,2pXK7WsqJiDM1twajlzeCB,spotify:track:2pXK7WsqJiDM1twajlzeCB,https://api.spotify.com/v1/tracks/2pXK7WsqJiDM1twajlzeCB,https://api.spotify.com/v1/audio-analysis/2pXK7WsqJiDM1twajlzeCB,274237,4,dnb,,15469.0,Liquid Drum & Bass
0.506,0.618,8,-8.671,1,0.114,0.0042299999999999,0.0098,0.144,0.1119999999999999,179.90099999999998,audio_features,545hciOgzZhmyk9TfoKKzD,spotify:track:545hciOgzZhmyk9TfoKKzD,https://api.spotify.com/v1/tracks/545hciOgzZhmyk9TfoKKzD,https://api.spotify.com/v1/audio-analysis/545hciOgzZhmyk9TfoKKzD,121801,4,Trap Metal,Black Blood,,
0.7120000000000001,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,191.9,audio_features,72Bz4ciRZPBcVSw0nrZDHi,spotify:track:72Bz4ciRZPBcVSw0nrZDHi,https://api.spotify.com/v1/tracks/72Bz4ciRZPBcVSw0nrZDHi,https://api.spotify.com/v1/audio-analysis/72Bz4ciRZPBcVSw0nrZDHi,207747,4,RnB,Do It Again,,
0.69,0.959,4,-2.619,1,0.0349,0.0013,0.799,0.381,0.8,149.993,audio_features,72Vve1gydqtdq5iaPKFQaA,spotify:track:72Vve1gydqtdq5iaPKFQaA,https://api.spotify.com/v1/tracks/72Vve1gydqtdq5iaPKFQaA,https://api.spotify.com/v1/audio-analysis/72Vve1gydqtdq5iaPKFQaA,108800,4,Dark Trap,Daredevil,,
0.249,0.5329999999999999,0,-10.594,0,0.0476,0.0107,0.143,0.1,0.183,177.32,audio_features,79bGevFsivr3CIzg6Cz8QZ,spotify:track:79bGevFsivr3CIzg6Cz8QZ,https://api.spotify.com/v1/tracks/79bGevFsivr3CIzg6Cz8QZ,https://api.spotify.com/v1/audio-analysis/79bGevFsivr3CIzg6Cz8QZ,283426,5,Dark Trap,One,,
0.81,0.655,4,-12.085,0,0.0642,0.00019,0.938,0.113,0.214,126.001,audio_features,7DvnyHSrbSLVfac3tZVYO1,spotify:track:7DvnyHSrbSLVfac3tZVYO1,https://api.spotify.com/v1/tracks/7DvnyHSrbSLVfac3tZVYO1,https://api.spotify.com/v1/audio-analysis/7DvnyHSrbSLVfac3tZVYO1,446470,4,techhouse,,2757.0,Tech House 2020
0.645,0.86,5,-7.4620000000000015,0,0.037,0.0527,0.877,0.1,0.454,135.868,audio_features,356CWNu7ipB4Uv2TYZo0M6,spotify:track:356CWNu7ipB4Uv2TYZo0M6,https://api.spotify.com/v1/tracks/356CWNu7ipB4Uv2TYZo0M6,https://api.spotify.com/v1/audio-analysis/356CWNu7ipB4Uv2TYZo0M6,284500,4,trance,,6347.0,Top Trance Songs EVER
0.7440000000000001,0.877,3,-7.167000000000002,0,0.0472,0.102,0.944,0.096,0.684,124.99,audio_features,2fULWSOZgRtPoPZs0leeZV,spotify:track:2fULWSOZgRtPoPZs0leeZV,https://api.spotify.com/v1/tracks/2fULWSOZgRtPoPZs0leeZV,https://api.spotify.com/v1/audio-analysis/2fULWSOZgRtPoPZs0leeZV,224650,4,techhouse,,2686.0,Tech House 2020 - Best of Techno
0.446,0.6459999999999999,7,-6.03,0,0.0263,0.0815,2.65e-05,0.265,0.138,147.94799999999995,audio_features,1EuBmBZDaYFif5entO016n,spotify:track:1EuBmBZDaYFif5entO016n,https://api.spotify.com/v1/tracks/1EuBmBZDaYFif5entO016n,https://api.spotify.com/v1/audio-analysis/1EuBmBZDaYFif5entO016n,187617,3,hardstyle,,20666.0,Hardstyle Remixes of Popular Songs!
0.821,0.63,5,-8.892999999999997,0,0.0856,0.00332,0.865,0.0646,0.789,123.994,audio_features,0v7orlHoBXhpLvOTnMxGMa,spotify:track:0v7orlHoBXhpLvOTnMxGMa,https://api.spotify.com/v1/tracks/0v7orlHoBXhpLvOTnMxGMa,https://api.spotify.com/v1/audio-analysis/0v7orlHoBXhpLvOTnMxGMa,375484,4,techhouse,,1173.0,Tech House Essentials by Distortion
0.625,0.892,1,-8.071,1,0.31,0.0249,0.000608,0.3989999999999999,0.362,166.054,audio_features,0YuYm5ib7hL8TplkKN8d7X,spotify:track:0YuYm5ib7hL8TplkKN8d7X,https://api.spotify.com/v1/tracks/0YuYm5ib7hL8TplkKN8d7X,https://api.spotify.com/v1/audio-analysis/0YuYm5ib7hL8TplkKN8d7X,150361,4,Trap Metal,Spinal Tap,,
0.665,0.618,8,-10.345,1,0.1169999999999999,0.218,0.0,0.141,0.5479999999999999,163.002,audio_features,37axy36mim4WdmEAhGg2KP,spotify:track:37axy36mim4WdmEAhGg2KP,https://api.spotify.com/v1/tracks/37axy36mim4WdmEAhGg2KP,https://api.spotify.com/v1/audio-analysis/37axy36mim4WdmEAhGg2KP,262113,4,Underground Rap,Crazy Stupid Luv,,
0.57,0.963,0,-2.043,1,0.132,2.04e-05,0.478,0.444,0.384,149.891,audio_features,7hoVpqH0PXgu7VJCp7lGfm,spotify:track:7hoVpqH0PXgu7VJCp7lGfm,https://api.spotify.com/v1/tracks/7hoVpqH0PXgu7VJCp7lGfm,https://api.spotify.com/v1/audio-analysis/7hoVpqH0PXgu7VJCp7lGfm,192000,4,trap,,13067.0,Heavy Dubstep
0.457,0.953,8,-6.752000000000002,1,0.0401,3.58e-05,0.8420000000000001,0.111,0.386,135.971,audio_features,0oJUSErhKOq9HUvO2DIIMy,spotify:track:0oJUSErhKOq9HUvO2DIIMy,https://api.spotify.com/v1/tracks/0oJUSErhKOq9HUvO2DIIMy,https://api.spotify.com/v1/audio-analysis/0oJUSErhKOq9HUvO2DIIMy,371604,3,trance,,6353.0,Top Trance Songs EVER
0.6759999999999999,0.5529999999999999,1,-9.861,0,0.0484,0.000435,0.89,0.112,0.108,127.002,audio_features,0R209a1CmfUkjVx2jXPybc,spotify:track:0R209a1CmfUkjVx2jXPybc,https://api.spotify.com/v1/tracks/0R209a1CmfUkjVx2jXPybc,https://api.spotify.com/v1/audio-analysis/0R209a1CmfUkjVx2jXPybc,396325,4,techno,,4964.0,Dark Techno Rave
0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.4589999999999999,126.03,audio_features,0xUvi7wldroBzaZCengPa5,spotify:track:0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/tracks/0xUvi7wldroBzaZCengPa5,https://api.spotify.com/v1/audio-analysis/0xUvi7wldroBzaZCengPa5,182857,4,Underground Rap,24 (feat. Lil Baby),,
0.634,0.981,11,-4.423,0,0.041,4.08e-05,0.894,0.313,0.253,128.01,audio_features,0BZGEEEqvlhd268jtGuGUI,spotify:track:0BZGEEEqvlhd268jtGuGUI,https://api.spotify.com/v1/tracks/0BZGEEEqvlhd268jtGuGUI,https://api.spotify.com/v1/audio-analysis/0BZGEEEqvlhd268jtGuGUI,409687,4,techno,,5637.0,True Techno
0.52,0.643,1,-5.977,1,0.0461,0.000436,0.6940000000000001,0.285,0.0858,173.047,audio_features,0LbbFbOHEafv20D27m229J,spotify:track:0LbbFbOHEafv20D27m229J,https://api.spotify.com/v1/tracks/0LbbFbOHEafv20D27m229J,https://api.spotify.com/v1/audio-analysis/0LbbFbOHEafv20D27m229J,288555,4,dnb,,15997.0,Liquid Drum & Bass
0.5429999999999999,0.74,7,-5.187,0,0.0557,0.148,0.00358,0.142,0.6,123.916,audio_features,6jz9EMWHffNKVlZQVXOLoz,spotify:track:6jz9EMWHffNKVlZQVXOLoz,https://api.spotify.com/v1/tracks/6jz9EMWHffNKVlZQVXOLoz,https://api.spotify.com/v1/audio-analysis/6jz9EMWHffNKVlZQVXOLoz,205773,4,techhouse,,2389.0,Tech house
0.669,0.97,6,-6.095,0,0.0534,0.000174,0.848,0.353,0.19,143.005,audio_features,3LMKFHLGK9KcaXuRCQP6kw,spotify:track:3LMKFHLGK9KcaXuRCQP6kw,https://api.spotify.com/v1/tracks/3LMKFHLGK9KcaXuRCQP6kw,https://api.spotify.com/v1/audio-analysis/3LMKFHLGK9KcaXuRCQP6kw,375944,3,psytrance,,11025.0,"Psy, Goa, Full on Trance"
0.579,0.7190000000000001,11,-5.77,1,0.0318,0.0139999999999999,0.000625,0.208,0.0999,125.02,audio_features,6IalShMa3X8VMVufFaBnP9,spotify:track:6IalShMa3X8VMVufFaBnP9,https://api.spotify.com/v1/tracks/6IalShMa3X8VMVufFaBnP9,https://api.spotify.com/v1/audio-analysis/6IalShMa3X8VMVufFaBnP9,193190,4,Trap Metal,HXW THEY JUDGE,,
0.8,0.7879999999999999,7,-8.798,1,0.231,0.0149,0.000448,0.379,0.236,104.466,audio_features,6fyfrrqJe9XOlNNgxHwJ3h,spotify:track:6fyfrrqJe9XOlNNgxHwJ3h,https://api.spotify.com/v1/tracks/6fyfrrqJe9XOlNNgxHwJ3h,https://api.spotify.com/v1/audio-analysis/6fyfrrqJe9XOlNNgxHwJ3h,114653,4,Hiphop,Flute Loop - Remastered 2009,,
